Age,Gender,Revenue_Total,N_Purchases,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher,Purchase_Month,Purchase_Day,Average_PurchaseValue
62,0,49.7,6,26.341,0,374,1,0,1,11,21,8.283333333333333
26,1,20.4,3,10.812,2,984,0,0,0,1,14,6.8
18,1,13.3,1,13.3,0,856,0,0,0,2,21,13.3
26,1,57.1,6,9.136,3,777,0,0,0,7,2,9.516666666666667
19,1,20.9,6,12.54,0,142,0,0,0,8,21,3.483333333333333
39,0,52.5,5,23.625,3,136,1,0,1,12,26,10.5
22,1,5.0,2,2.7,1,937,3,0,0,12,25,2.5
27,1,34.2,1,34.2,3,187,0,0,0,2,11,34.2
51,1,34.6,5,16.608,0,773,3,1,0,11,17,6.92
31,1,9.7,7,9.021,2,553,0,0,0,10,2,1.3857142857142857
17,1,37.7,1,37.7,2,222,0,0,0,11,20,37.7
21,0,18.5,3,3.33,0,791,0,0,0,8,31,6.166666666666667
48,0,26.7,4,24.297,3,810,2,0,0,10,28,6.675
59,1,18.8,4,5.264,1,272,3,0,1,12,15,4.7
49,0,25.9,4,19.943,1,332,0,1,0,2,6,6.475
53,1,9.4,7,0.658,2,254,1,0,0,12,10,1.342857142857143
55,0,38.3,6,16.852,0,942,0,0,0,10,12,6.383333333333333
61,1,55.7,4,30.078,1,651,1,0,0,3,22,13.925
59,1,19.9,4,7.761,1,494,0,0,0,11,21,4.975
56,0,58.9,7,52.421,2,672,0,0,0,10,25,8.414285714285715
34,1,34.6,2,12.11,2,321,0,0,0,6,18,17.3
29,1,9.6,5,8.16,1,203,0,0,0,5,1,1.92
54,1,57.5,4,56.35,0,317,2,0,0,7,19,14.375
35,0,32.7,7,13.407,1,547,0,0,1,3,18,4.671428571428572
37,1,31.2,7,4.056,1,472,0,0,1,1,8,4.457142857142857
40,1,11.1,3,1.998,1,389,0,0,0,2,8,3.6999999999999997
24,0,20.2,1,20.2,3,884,0,0,0,4,9,20.2
55,0,16.3,3,3.749,2,470,0,0,0,1,22,5.433333333333334
24,1,42.1,3,24.839,0,290,0,0,0,10,13,14.033333333333333
58,0,51.9,2,43.077,2,335,0,0,1,9,20,25.95
45,1,29.0,3,6.96,1,209,2,0,0,8,12,9.666666666666666
60,1,36.7,6,31.929,2,525,0,0,0,7,1,6.116666666666667
62,0,58.1,1,58.1,0,975,0,0,0,12,12,58.1
38,1,12.9,4,6.966,2,971,0,0,0,2,23,3.225
58,0,27.8,3,25.02,1,163,1,0,0,9,26,9.266666666666667
16,1,59.9,3,56.905,1,371,1,0,0,3,25,19.966666666666665
20,1,24.4,1,24.4,1,994,0,0,1,9,10,24.4
37,1,37.8,2,25.704,1,875,0,0,0,9,27,18.9
53,0,59.9,4,54.509,0,1076,0,0,0,7,20,14.975
37,1,31.1,7,8.086,0,710,0,1,1,9,16,4.442857142857143
16,0,35.9,2,27.643,0,378,3,1,0,7,2,17.95
21,0,34.1,2,17.391,0,1058,0,0,0,8,22,17.05
44,1,56.9,5,10.242,1,444,0,0,0,6,21,11.379999999999999
18,1,32.6,7,29.014,0,1042,1,0,0,1,15,4.6571428571428575
47,0,49.7,1,49.7,2,925,0,0,0,10,2,49.7
41,0,13.4,6,11.658,0,629,0,0,0,11,17,2.2333333333333334
41,1,33.3,5,12.987,3,412,3,0,0,8,5,6.659999999999999
47,1,34.9,5,23.034,2,279,0,0,1,11,6,6.9799999999999995
37,1,30.0,4,16.2,2,392,2,0,0,11,10,7.5
31,1,37.9,3,26.151,2,976,0,0,0,1,4,12.633333333333333
34,1,11.0,3,7.7,1,421,0,0,0,2,24,3.6666666666666665
16,0,14.6,2,7.884,1,766,1,0,1,5,9,7.3
39,1,9.9,3,5.049,0,467,3,1,0,7,18,3.3000000000000003
21,0,39.3,2,27.51,0,1063,0,0,0,7,7,19.65
50,0,6.7,7,1.206,0,236,0,0,1,3,29,0.9571428571428572
33,1,31.4,5,18.212,1,942,0,0,0,1,14,6.279999999999999
60,1,38.1,2,14.097,0,290,0,0,0,5,19,19.05
57,0,2.2,4,2.046,0,339,0,0,0,5,3,0.55
56,1,34.9,4,34.9,1,587,0,0,1,6,22,8.725
30,0,2.0,1,2.0,0,827,0,0,0,10,1,2.0
28,1,23.9,4,13.862,0,457,0,1,0,4,24,5.975
37,1,37.8,5,33.642,2,466,1,1,0,9,7,7.56
61,1,47.9,3,45.505,1,542,1,1,1,4,12,15.966666666666667
28,1,38.8,1,38.8,0,440,0,0,1,3,6,38.8
44,1,6.2,1,6.2,0,686,1,0,0,9,7,6.2
54,1,31.3,3,7.825,3,904,0,0,1,9,28,10.433333333333334
31,1,6.1,4,3.416,0,461,0,0,0,5,16,1.525
51,0,8.0,1,8.0,1,937,1,0,0,4,26,8.0
28,1,59.1,2,16.548,3,502,0,0,0,1,28,29.55
36,1,6.6,3,3.102,1,146,0,0,0,4,21,2.1999999999999997
20,1,10.3,1,10.3,0,551,0,1,0,9,1,10.3
25,1,16.5,2,14.355,0,171,0,0,0,4,17,8.25
30,0,59.7,5,47.76,3,332,0,0,0,3,27,11.940000000000001
46,0,38.8,2,23.668,3,848,3,0,1,12,20,19.4
42,0,35.5,3,8.52,0,235,3,1,0,2,16,11.833333333333334
22,1,31.1,2,22.703,1,597,0,0,0,12,11,15.55
21,1,37.9,1,37.9,1,312,0,0,0,5,25,37.9
54,1,32.7,1,32.7,0,763,0,0,0,5,2,32.7
35,1,26.3,5,14.728,2,280,0,1,0,7,21,5.26
32,1,2.7,4,0.513,0,867,0,0,0,9,25,0.675
60,1,24.0,4,1.2,0,1020,1,0,0,2,4,6.0
21,0,50.9,1,50.9,0,809,1,0,0,9,9,50.9
52,1,36.5,1,36.5,1,122,2,0,0,4,6,36.5
47,1,40.5,1,40.5,0,504,3,0,0,12,11,40.5
46,0,7.7,5,4.235,0,225,0,0,0,5,22,1.54
63,0,7.7,2,5.698,1,653,1,0,0,10,8,3.85
32,1,37.1,5,7.791,2,1076,3,0,0,3,27,7.42
37,1,2.2,5,0.792,3,844,1,0,0,9,5,0.44000000000000006
28,1,28.4,4,11.644,2,849,0,0,0,4,9,7.1
18,1,32.5,4,12.675,1,418,0,0,0,10,6,8.125
31,1,32.5,3,24.7,2,121,0,0,0,3,10,10.833333333333334
59,1,55.7,6,31.192,1,678,0,0,0,6,13,9.283333333333333
57,1,25.9,5,23.051,3,213,0,0,0,3,23,5.18
41,1,29.2,2,5.256,0,719,0,0,0,9,10,14.6
44,1,19.0,5,18.05,2,888,0,0,0,3,13,3.8
24,0,24.4,3,16.104,2,957,0,0,0,8,27,8.133333333333333
20,1,4.3,3,3.096,1,1017,1,0,1,2,6,1.4333333333333333
22,1,35.5,7,15.62,1,148,0,0,0,1,11,5.071428571428571
38,0,30.9,6,17.613,0,140,3,0,0,11,30,5.1499999999999995
53,1,27.5,7,4.4,2,132,0,0,1,4,14,3.9285714285714284
62,0,45.7,2,31.533,0,138,0,0,0,3,8,22.85
44,1,2.4,2,1.08,0,834,0,0,0,1,4,1.2
22,0,58.5,5,46.8,3,262,1,0,1,12,17,11.7
34,1,25.6,5,3.072,2,168,2,1,0,4,28,5.12
26,1,42.7,4,17.934,0,369,0,0,0,2,2,10.675
29,1,39.9,2,10.374,1,360,0,0,0,1,23,19.95
52,1,18.8,1,18.8,3,405,1,1,0,5,14,18.8
30,1,25.7,7,4.112,1,618,0,0,1,6,10,3.6714285714285713
43,1,49.5,2,6.93,3,784,2,0,0,9,10,24.75
51,1,1.9,6,1.539,3,695,0,0,0,4,18,0.31666666666666665
51,1,17.5,5,15.4,2,376,1,0,0,6,23,3.5
59,0,6.9,2,4.761,0,199,1,1,0,8,20,3.45
41,1,56.1,5,40.392,2,460,0,0,1,4,2,11.22
41,0,39.1,7,25.024,2,441,0,0,0,4,14,5.585714285714286
45,1,35.2,3,20.416,0,611,0,1,0,6,3,11.733333333333334
38,0,30.7,2,3.07,1,711,0,1,0,1,1,15.35
59,0,13.4,5,13.132,2,426,0,0,0,9,23,2.68
23,0,31.6,7,5.056,2,1004,3,0,1,5,5,4.514285714285714
51,1,40.5,3,5.67,1,497,0,0,0,12,3,13.5
16,0,57.9,7,19.686,2,320,1,0,1,8,5,8.27142857142857
31,0,29.2,5,6.716,2,321,0,0,0,8,4,5.84
48,1,1.8,7,0.558,3,721,0,0,0,11,25,0.2571428571428572
27,1,44.1,3,31.752,3,979,1,0,0,9,10,14.700000000000001
44,0,15.0,5,0.15,2,166,1,1,1,7,18,3.0
54,0,27.6,3,7.452,3,397,1,1,0,11,3,9.200000000000001
43,1,10.2,7,3.876,0,146,0,0,0,4,16,1.457142857142857
57,1,49.3,6,47.821,0,198,0,1,0,7,6,8.216666666666667
55,0,23.8,4,9.758,0,136,0,0,0,10,30,5.95
43,1,32.2,2,19.642,1,437,0,0,1,12,2,16.1
62,0,42.3,6,36.378,0,297,2,1,0,12,18,7.05
43,0,6.7,1,6.7,0,1002,0,1,0,6,7,6.7
17,1,5.0,5,1.25,2,543,3,0,1,1,24,1.0
54,1,53.7,5,48.867,1,1019,1,1,0,5,9,10.74
48,1,35.7,5,19.635,1,952,0,0,0,5,29,7.140000000000001
16,1,16.4,6,7.544,1,685,0,1,0,12,29,2.733333333333333
42,0,0.8,6,0.096,3,489,1,0,0,5,10,0.13333333333333333
25,0,31.0,5,0.93,0,737,0,1,0,3,5,6.2
47,1,3.1,5,2.945,0,827,0,0,0,3,20,0.62
50,1,59.9,4,38.935,1,340,0,0,0,10,17,14.975
37,0,37.5,3,10.5,1,1002,1,0,0,11,10,12.5
63,0,30.5,7,22.57,0,358,1,0,0,6,21,4.357142857142857
41,0,5.8,2,5.684,0,722,0,0,0,12,10,2.9
19,1,11.5,6,5.75,1,604,0,0,1,11,11,1.9166666666666667
22,0,59.9,5,39.534,0,276,3,0,0,5,11,11.98
26,1,4.3,2,0.516,0,349,2,1,0,4,15,2.15
32,1,18.5,7,14.43,2,270,1,0,0,10,22,2.642857142857143
28,1,49.9,5,25.948,1,597,0,0,1,9,6,9.98
59,1,36.1,4,31.768,2,264,0,0,0,10,11,9.025
32,0,1.3,3,1.235,1,887,0,0,1,6,25,0.43333333333333335
35,1,23.6,4,9.204,3,364,0,0,0,11,11,5.9
36,1,39.9,1,39.9,1,637,3,1,0,10,23,39.9
42,1,35.5,6,25.56,0,520,3,0,0,9,6,5.916666666666667
18,0,37.3,3,15.666,3,929,0,0,1,10,30,12.433333333333332
47,0,51.3,6,32.319,0,712,0,0,0,12,1,8.549999999999999
55,0,57.3,2,16.617,0,645,0,0,1,3,6,28.65
55,0,30.5,1,30.5,2,459,1,0,0,12,29,30.5
34,0,23.1,2,19.635,0,590,1,0,0,8,24,11.55
48,0,28.8,5,12.096,0,1046,1,1,0,9,19,5.76
40,1,33.8,6,32.11,3,883,0,0,0,4,6,5.633333333333333
63,1,28.5,7,2.85,3,546,0,0,0,10,1,4.071428571428571
16,1,11.5,5,4.255,0,465,3,0,1,10,10,2.3
40,1,25.6,4,2.816,2,471,0,0,0,12,10,6.4
53,1,22.9,7,7.328,0,380,1,0,0,4,29,3.2714285714285714
47,0,32.9,4,20.398,2,535,0,0,1,5,22,8.225
24,1,44.7,5,8.046,2,599,0,0,0,12,7,8.940000000000001
17,1,49.3,2,14.79,1,383,2,0,0,3,9,24.65
35,1,28.2,4,25.38,0,247,0,0,1,2,23,7.05
55,0,54.1,7,53.559,1,308,0,0,0,10,7,7.728571428571429
57,1,29.7,3,6.534,3,1014,0,0,0,12,3,9.9
54,1,26.5,5,23.32,1,849,0,0,0,6,19,5.3
50,1,26.8,2,26.8,2,391,0,1,0,5,9,13.4
37,1,28.0,7,17.36,2,973,0,0,0,8,11,4.0
56,1,37.9,4,6.064,3,145,0,1,0,11,3,9.475
63,1,17.0,3,11.9,1,644,0,1,0,3,7,5.666666666666667
27,0,12.5,1,12.5,0,458,0,0,0,11,16,12.5
37,1,7.8,2,1.014,0,733,1,1,0,4,11,3.9
44,1,37.4,3,11.594,2,848,3,0,0,7,25,12.466666666666667
41,1,38.7,1,38.7,0,496,0,0,0,4,7,38.7
46,1,3.6,2,0.54,0,641,0,0,0,12,7,1.8
29,0,3.9,3,1.95,0,470,0,0,0,9,22,1.3
30,1,38.1,6,0.762,2,614,0,0,0,7,3,6.3500000000000005
57,0,22.3,1,22.3,2,768,0,0,0,11,29,22.3
51,0,37.4,2,20.57,1,963,0,0,0,10,12,18.7
17,0,39.3,5,11.79,1,954,0,0,0,7,24,7.859999999999999
43,1,27.1,5,11.924,1,426,0,0,0,11,2,5.42
29,0,3.5,7,3.255,1,1007,1,1,0,2,20,0.5
26,1,10.3,1,10.3,3,435,1,0,0,7,19,10.3
50,1,47.5,6,12.825,1,539,1,0,0,12,4,7.916666666666667
58,1,33.2,1,33.2,1,418,0,0,0,11,3,33.2
44,1,11.6,5,8.932,2,427,0,0,0,3,12,2.32
23,1,20.3,5,10.556,3,972,0,1,0,1,4,4.0600000000000005
33,1,47.1,3,5.652,2,790,1,0,0,9,10,15.700000000000001
63,1,37.7,6,4.901,0,1054,0,0,0,9,6,6.283333333333334
29,0,21.5,6,11.825,3,381,0,0,1,11,6,3.5833333333333335
55,1,10.6,7,7.632,1,686,0,0,1,11,12,1.5142857142857142
56,1,4.5,2,1.215,3,471,2,0,0,1,2,2.25
50,0,14.5,2,0.435,0,306,2,0,1,1,9,7.25
53,0,40.0,4,25.2,1,1011,0,0,1,8,13,10.0
52,1,30.4,1,30.4,1,448,1,0,0,7,12,30.4
17,1,5.2,1,5.2,2,235,0,0,1,8,13,5.2
31,1,1.1,5,0.649,0,441,0,0,0,8,12,0.22000000000000003
17,0,30.1,3,24.983,3,940,1,0,0,8,8,10.033333333333333
16,0,35.0,7,19.25,0,601,0,0,0,10,3,5.0
48,1,51.5,4,6.695,1,814,0,1,0,3,1,12.875
33,1,40.1,6,23.659,3,299,3,0,1,3,28,6.683333333333334
26,1,11.3,2,7.684,3,178,0,0,0,6,9,5.65
44,0,12.2,1,12.2,0,421,0,0,1,5,12,12.2
49,1,5.3,6,2.226,1,572,0,0,1,11,25,0.8833333333333333
60,1,17.4,5,14.79,0,806,0,1,0,11,13,3.4799999999999995
40,1,51.9,7,42.558,3,605,0,0,1,10,28,7.414285714285714
22,0,39.1,5,16.813,1,561,0,0,0,11,1,7.82
38,1,27.5,2,10.725,2,930,0,0,0,4,9,13.75
59,1,38.1,5,9.906,1,838,0,1,0,12,14,7.62
53,1,27.2,5,9.792,3,1076,3,0,1,3,8,5.4399999999999995
44,0,28.7,6,8.036,3,670,0,0,1,1,1,4.783333333333333
29,0,36.8,2,28.336,2,202,0,0,1,6,5,18.4
22,1,36.6,5,26.718,1,411,0,1,1,11,11,7.32
18,1,0.7,6,0.406,0,359,2,0,0,9,30,0.11666666666666665
25,1,42.9,6,25.74,1,169,3,0,0,1,8,7.1499999999999995
47,0,5.4,5,4.482,2,456,0,0,0,12,19,1.08
32,1,1.5,5,0.48,0,384,2,1,1,7,15,0.3
19,1,51.3,5,29.754,2,980,0,0,0,6,6,10.26
54,1,47.5,7,44.175,0,1002,0,0,0,6,15,6.785714285714286
61,0,36.7,1,36.7,2,833,3,0,0,9,1,36.7
59,1,28.7,4,11.48,0,592,0,1,0,12,13,7.175
16,1,10.7,5,1.712,2,763,0,0,0,3,31,2.1399999999999997
35,1,20.2,6,2.626,0,735,0,0,0,7,30,3.3666666666666667
62,1,31.7,3,12.046,3,558,3,0,0,10,24,10.566666666666666
26,0,5.2,1,5.2,1,279,1,0,0,6,16,5.2
40,1,16.9,3,6.76,1,325,0,0,0,1,13,5.633333333333333
39,1,38.2,3,18.718,3,924,1,0,0,12,17,12.733333333333334
22,1,43.3,4,8.66,1,1000,3,0,0,5,20,10.825
34,1,17.1,3,8.208,0,628,0,1,0,9,3,5.7
44,0,52.9,3,20.102,2,453,0,0,1,8,29,17.633333333333333
24,1,27.1,7,9.214,1,731,1,1,1,10,12,3.8714285714285714
24,1,26.3,5,23.67,0,361,0,0,0,10,5,5.26
20,1,39.8,2,23.084,0,984,0,0,0,1,13,19.9
31,1,47.5,6,17.1,0,431,1,0,0,12,28,7.916666666666667
49,1,39.6,4,2.376,2,210,0,0,0,4,21,9.9
22,1,40.7,4,11.803,1,189,1,0,1,5,4,10.175
18,1,5.7,5,5.187,1,547,0,0,1,11,22,1.1400000000000001
20,1,42.9,1,42.9,0,477,0,0,0,5,4,42.9
55,1,15.1,3,14.798,2,794,0,0,0,5,7,5.033333333333333
28,1,18.2,3,6.552,3,656,0,0,0,8,6,6.066666666666666
36,0,57.5,3,5.75,3,411,1,0,0,9,15,19.166666666666668
47,1,15.8,3,13.588,2,847,0,0,0,9,21,5.266666666666667
53,1,35.5,1,35.5,3,1027,0,0,0,7,5,35.5
52,1,9.9,1,9.9,2,253,2,0,0,4,24,9.9
31,0,49.7,7,48.706,0,970,0,0,0,9,10,7.1000000000000005
33,0,31.0,3,1.24,0,352,3,0,0,12,25,10.333333333333334
57,1,1.0,4,0.35,2,457,1,1,0,2,9,0.25
32,0,22.0,3,1.76,1,960,3,0,0,11,14,7.333333333333333
48,0,31.6,6,28.756,3,835,3,0,1,3,11,5.266666666666667
24,1,1.8,3,1.512,0,635,0,0,0,6,22,0.6
23,1,25.9,1,25.9,2,459,0,0,0,10,22,25.9
29,1,12.2,5,2.196,1,615,0,0,0,3,27,2.44
63,1,35.4,5,9.204,0,551,0,0,0,1,18,7.08
30,1,40.9,5,13.088,0,161,3,0,0,7,30,8.18
26,0,7.3,1,7.3,1,669,0,0,1,9,10,7.3
50,0,12.0,3,1.68,3,142,0,0,0,8,30,4.0
23,1,16.0,5,16.0,2,780,0,0,0,1,3,3.2
34,0,32.3,3,12.92,3,276,1,0,0,5,28,10.766666666666666
61,0,29.3,1,29.3,2,966,3,1,0,5,11,29.3
34,1,7.2,3,1.44,1,962,1,0,0,6,22,2.4
63,1,43.3,6,38.537,3,273,0,0,1,10,3,7.216666666666666
35,1,31.6,1,31.6,2,1031,0,0,0,6,10,31.6
58,1,30.8,4,2.464,2,972,3,0,0,10,28,7.7
20,1,8.8,6,8.712,0,745,1,0,0,1,20,1.4666666666666668
50,1,14.8,4,2.812,1,684,0,0,0,10,3,3.7
48,1,11.7,7,2.223,2,277,0,0,0,3,4,1.6714285714285713
50,0,18.9,7,18.9,1,254,0,0,0,3,18,2.6999999999999997
57,1,1.0,1,1.0,1,879,0,1,0,9,28,1.0
62,1,39.0,7,30.03,1,835,0,0,0,8,3,5.571428571428571
50,1,7.1,1,7.1,1,554,0,1,0,6,8,7.1
20,1,7.5,7,5.85,3,533,0,0,0,9,27,1.0714285714285714
31,0,41.7,3,29.19,1,367,1,0,0,1,17,13.9
16,1,20.4,1,20.4,3,542,1,0,0,5,23,20.4
44,0,3.4,3,1.292,2,655,0,0,0,12,29,1.1333333333333333
23,0,27.7,7,1.108,3,441,0,1,0,9,27,3.957142857142857
27,0,30.9,3,22.248,1,327,0,0,0,10,2,10.299999999999999
20,0,31.3,1,31.3,3,690,0,0,0,1,18,31.3
44,0,18.7,6,5.61,0,824,0,0,0,5,31,3.1166666666666667
39,1,11.8,5,8.142,1,329,0,0,0,7,12,2.3600000000000003
21,1,37.7,2,6.032,2,575,0,0,0,1,7,18.85
52,0,12.3,5,5.781,2,1001,0,0,0,10,28,2.46
53,0,13.7,2,4.521,3,408,0,0,1,4,18,6.85
61,1,17.6,3,5.28,3,955,0,0,0,10,26,5.866666666666667
32,1,10.4,4,4.576,0,971,3,0,1,12,5,2.6
52,1,36.6,5,13.908,3,126,0,0,0,7,23,7.32
52,1,23.1,3,21.945,2,231,0,0,0,5,1,7.7
31,0,17.8,5,7.476,3,120,0,0,0,4,26,3.56
57,1,39.2,5,20.776,3,892,1,0,0,6,7,7.840000000000001
25,1,21.0,6,2.94,2,928,1,0,0,5,25,3.5
62,1,30.3,3,27.876,1,816,0,0,0,3,13,10.1
57,1,46.7,7,7.472,0,1034,0,1,1,10,28,6.671428571428572
55,0,19.9,5,12.139,2,879,0,1,0,3,14,3.9799999999999995
38,1,31.0,1,31.0,0,253,1,0,0,8,12,31.0
38,1,54.3,6,34.752,1,766,1,0,0,5,29,9.049999999999999
58,0,24.7,2,15.561,3,957,1,0,0,5,5,12.35
54,1,58.7,1,58.7,2,900,0,0,0,9,12,58.7
57,1,35.5,7,6.745,1,504,2,0,0,11,7,5.071428571428571
20,0,30.9,7,20.085,0,136,0,0,0,3,25,4.414285714285714
21,0,54.5,3,41.42,1,833,0,0,0,9,15,18.166666666666668
61,1,45.3,7,38.958,1,1022,1,1,0,7,16,6.471428571428571
62,0,12.0,2,8.04,3,981,2,0,0,10,8,6.0
16,1,32.9,3,6.251,3,885,1,0,1,1,31,10.966666666666667
50,1,50.9,4,37.666,0,777,0,0,0,2,13,12.725
52,1,32.6,7,29.992,2,758,0,0,0,8,11,4.6571428571428575
47,1,21.1,5,18.779,3,985,0,0,0,5,16,4.220000000000001
42,1,59.9,2,22.163,1,176,0,0,0,2,21,29.95
56,0,15.3,1,15.3,1,1074,0,0,1,12,8,15.3
22,0,27.3,2,10.92,2,493,3,0,0,3,2,13.65
57,1,32.5,4,9.75,1,830,1,0,0,4,7,8.125
57,1,32.7,2,22.563,0,380,1,0,0,5,16,16.35
17,0,4.3,7,0.731,1,811,0,1,0,6,19,0.6142857142857142
17,1,39.4,5,21.67,0,515,1,0,1,2,8,7.88
52,1,54.7,6,23.521,1,678,1,0,0,5,25,9.116666666666667
49,1,27.4,7,11.234,3,876,0,0,0,12,13,3.914285714285714
62,0,35.4,3,25.488,3,421,2,1,0,8,18,11.799999999999999
58,0,15.7,1,15.7,3,810,0,0,0,7,27,15.7
41,1,34.9,3,16.403,2,145,1,0,1,6,14,11.633333333333333
61,1,34.3,5,25.725,1,954,0,0,1,12,17,6.859999999999999
51,0,5.0,6,3.15,0,776,0,0,0,9,18,0.8333333333333334
22,1,4.6,1,4.6,0,761,0,0,0,3,24,4.6
50,1,9.1,4,6.734,1,216,2,0,0,9,20,2.275
52,1,4.1,3,0.779,1,525,0,0,0,3,6,1.3666666666666665
39,1,12.6,4,1.638,1,712,0,0,0,12,5,3.15
18,1,26.1,5,7.83,3,386,0,0,0,8,1,5.220000000000001
58,1,38.7,3,5.805,2,150,1,0,0,4,22,12.9
62,1,33.1,3,33.1,2,1075,0,0,0,10,6,11.033333333333333
30,0,19.2,5,0.96,2,831,0,0,0,12,11,3.84
16,1,24.5,7,20.09,1,532,0,0,1,3,18,3.5
47,1,37.9,7,28.804,0,761,2,0,0,9,5,5.414285714285714
19,1,14.2,2,13.916,0,428,1,0,0,9,14,7.1
17,1,10.9,7,5.123,1,812,0,0,1,6,10,1.5571428571428572
31,1,49.5,4,47.025,1,814,0,0,1,5,12,12.375
25,0,34.0,7,31.62,0,1049,0,0,0,10,24,4.857142857142857
34,0,14.5,6,2.03,2,1014,0,1,0,4,12,2.4166666666666665
42,1,7.6,4,6.536,1,329,1,0,0,3,30,1.9
44,1,4.0,5,1.52,0,952,3,1,0,10,1,0.8
16,0,8.7,2,8.526,0,331,0,0,0,2,10,4.35
17,0,32.1,4,31.458,0,896,0,0,0,1,3,8.025
27,1,25.1,2,16.566,1,665,0,0,0,2,6,12.55
63,1,36.5,5,33.215,2,1014,3,1,0,1,19,7.3
19,1,35.5,7,2.13,0,226,0,1,0,11,30,5.071428571428571
63,0,14.7,1,14.7,2,287,0,0,0,2,23,14.7
45,1,32.9,3,25.004,0,963,0,0,0,11,10,10.966666666666667
60,1,38.8,4,10.864,0,217,2,0,0,8,17,9.7
61,1,38.7,2,10.062,3,569,1,0,0,11,4,19.35
38,0,37.7,4,18.096,2,775,1,0,0,5,29,9.425
61,1,24.0,5,2.64,1,526,3,0,0,8,20,4.8
53,1,32.0,7,3.52,2,763,1,0,0,1,8,4.571428571428571
27,1,8.3,1,8.3,3,678,3,0,0,2,4,8.3
48,0,1.4,3,0.938,1,1075,0,0,0,10,18,0.4666666666666666
55,1,4.7,6,0.893,3,360,0,0,0,8,20,0.7833333333333333
56,1,33.4,4,14.362,3,750,1,0,0,9,8,8.35
62,0,7.6,6,1.748,1,745,1,0,0,11,19,1.2666666666666666
55,1,30.7,1,30.7,1,1042,2,0,1,7,29,30.7
24,1,32.4,4,31.428,0,429,1,0,0,9,24,8.1
19,0,28.3,6,1.415,3,672,0,0,0,7,16,4.716666666666667
27,1,8.0,4,7.84,3,718,0,0,0,1,12,2.0
62,1,15.8,1,15.8,3,445,0,0,0,11,5,15.8
35,1,39.0,6,35.88,1,235,1,0,0,4,6,6.5
51,1,34.9,1,34.9,0,383,3,0,0,11,28,34.9
46,0,22.9,1,22.9,1,1000,0,0,0,7,2,22.9
27,1,57.5,4,5.75,2,888,2,1,0,10,22,14.375
52,1,26.1,5,0.783,2,930,0,0,0,1,16,5.220000000000001
53,1,39.2,6,30.576,3,139,0,0,0,2,26,6.533333333333334
56,0,36.4,6,22.204,3,1067,1,0,0,3,13,6.066666666666666
56,1,1.6,3,1.152,3,968,0,0,0,8,28,0.5333333333333333
57,1,17.4,5,3.654,0,623,0,0,0,12,28,3.4799999999999995
22,0,47.5,4,1.9,1,974,0,1,0,9,17,11.875
60,0,33.0,4,21.45,0,617,1,1,1,3,24,8.25
39,1,35.3,6,27.887,1,693,0,0,1,9,2,5.883333333333333
50,0,14.3,4,3.432,0,466,0,0,0,2,20,3.575
48,0,35.0,5,25.9,1,657,2,0,0,7,3,7.0
49,0,59.1,4,2.364,2,520,0,0,0,4,4,14.775
52,1,1.0,6,0.53,0,1018,1,1,0,4,13,0.16666666666666666
60,1,2.4,6,0.528,2,585,0,1,0,3,26,0.39999999999999997
22,0,43.9,1,43.9,1,372,0,0,0,4,3,43.9
63,0,34.6,6,2.768,2,223,0,0,0,6,9,5.766666666666667
40,1,39.7,2,13.101,0,695,1,0,0,12,15,19.85
23,0,56.9,1,56.9,1,273,1,1,0,6,23,56.9
37,1,54.7,2,37.743,3,469,0,0,0,7,6,27.35
34,1,23.3,5,11.883,2,903,1,0,1,10,3,4.66
47,1,35.9,6,22.976,2,379,0,0,0,5,8,5.983333333333333
41,0,50.5,2,13.13,3,412,0,1,0,3,23,25.25
42,1,34.3,4,12.005,3,131,0,0,1,5,16,8.575
33,1,32.2,4,22.218,0,697,3,0,0,11,6,8.05
34,1,15.6,1,15.6,3,688,0,0,0,12,9,15.6
21,1,44.1,4,34.839,0,1064,0,0,0,2,18,11.025
47,0,35.5,5,16.685,3,728,3,0,0,12,5,7.1
25,1,23.2,6,13.688,3,327,0,0,0,11,30,3.8666666666666667
46,1,1.6,6,1.248,3,561,1,1,1,2,3,0.26666666666666666
54,0,6.7,6,3.216,0,590,0,0,0,9,28,1.1166666666666667
32,1,1.4,2,1.008,2,422,3,0,0,4,15,0.7
57,0,29.1,1,29.1,3,1061,0,0,0,9,25,29.1
31,0,26.7,4,2.136,3,557,0,0,0,2,22,6.675
49,1,35.9,3,7.18,0,680,0,1,1,4,29,11.966666666666667
39,1,37.4,4,32.912,0,374,3,0,1,4,8,9.35
34,1,4.9,1,4.9,0,152,0,0,0,4,4,4.9
49,1,10.9,6,8.502,1,633,0,1,0,8,5,1.8166666666666667
47,1,45.9,4,2.295,2,824,0,0,1,6,6,11.475
62,1,6.2,7,5.58,0,696,1,0,1,5,16,0.8857142857142858
38,1,36.4,3,18.2,3,800,0,0,0,11,19,12.133333333333333
48,0,31.9,3,9.889,1,499,0,0,0,1,7,10.633333333333333
52,1,33.3,3,27.639,1,1048,0,0,1,10,17,11.1
16,0,10.1,1,10.1,1,717,3,0,1,10,24,10.1
54,0,30.5,3,28.365,2,619,0,0,0,2,18,10.166666666666666
60,1,14.5,2,13.485,0,754,3,0,0,11,28,7.25
